image	bicycle	bird	bottle	car	chair	diningtable	dog	person	pottedplant	sofa	
00013754	0.171364	0.764544	0.568530	0.931039	0.155647	0.436639	0.947091	0.265717	0.464053	0.128958	
00013755	0.329975	0.120567	0.614463	0.759259	0.985858	0.158585	0.760054	0.173815	0.615327	0.402115	
00013756	0.966472	0.384332	0.588870	0.118356	0.250565	0.886834	0.174691	0.508511	0.006163	0.681133	
00013757	0.806293	0.027923	0.616629	0.125964	0.372625	0.163700	0.500682	0.626585	0.484152	0.513254	
00013758	0.222188	0.001304	0.239777	0.300002	0.479319	0.001736	0.297801	0.414564	0.343928	0.538054	
00013759	0.999773	0.006998	0.791084	0.376688	0.304418	0.864359	0.862521	0.093889	0.122857	0.757885	
00013760	0.063739	0.167784	0.705647	0.656218	0.711426	0.974036	0.663262	0.349815	0.479948	0.846628	
00013761	0.425483	0.150436	0.737876	0.846684	0.470877	0.721575	0.686820	0.529131	0.436525	0.909589	
00013762	0.404338	0.515494	0.138418	0.778509	0.626702	0.720655	0.116147	0.992406	0.678001	0.491320	
00013763	0.400293	0.418883	0.005490	0.698830	0.208279	0.549941	0.609999	0.105609	0.661846	0.867341	
00013764	0.111923	0.593813	0.738518	0.478729	0.391608	0.602019	0.362463	0.630544	0.132863	0.140325	
00013765	0.424311	0.276981	0.810787	0.392182	0.171073	0.106059	0.405251	0.604035	0.225558	0.259740	
00013766	0.613546	0.592827	0.564722	0.549188	0.580534	0.688636	0.191908	0.774605	0.133975	0.693296	
00013767	0.988061	0.585140	0.055682	0.595028	0.276764	0.825553	0.830536	0.468811	0.536675	0.991055	
00013768	0.219901	0.121590	0.323096	0.059621	0.092044	0.788005	0.945308	0.146116	0.052316	0.036129	
00013769	0.354081	0.078594	0.933615	0.919210	0.260636	0.100267	0.902459	0.217221	0.255723	0.089884	
00013770	0.266242	0.032066	0.852758	0.482581	0.837199	0.915502	0.600598	0.871435	0.445747	0.025864	
00013771	0.291498	0.168168	0.686773	0.073583	0.752961	0.361976	0.424076	0.942321	0.202199	0.688315	
00013772	0.188390	0.524171	0.167238	0.342805	0.364528	0.324669	0.008344	0.107124	0.886645	0.602521	
00013773	0.022860	0.841369	0.679664	0.540716	0.599644	0.956651	0.049245	0.503180	0.572827	0.007180	
00013774	0.449404	0.306412	0.079569	0.605088	0.342732	0.090819	0.519976	0.304810	0.607845	0.105668	
00013775	0.243640	0.191161	0.561004	0.776785	0.436480	0.753824	0.482353	0.775986	0.524961	0.890574	
00013776	0.868727	0.065119	0.459042	0.661482	0.258221	0.375705	0.012774	0.727620	0.642988	0.281211	
00013777	0.528611	0.946010	0.665068	0.655713	0.432073	0.088711	0.460381	0.268043	0.291165	0.963649	
00013778	0.914135	0.244766	0.434114	0.577820	0.035584	0.979481	0.026195	0.768497	0.325057	0.713182	
00013779	0.973930	0.625404	0.030703	0.287446	0.078729	0.677176	0.768943	0.841389	0.799368	0.771055	
00013780	0.585426	0.206674	0.442409	0.777320	0.339456	0.828843	0.431949	0.402734	0.781923	0.488547	
00013781	0.118975	0.241743	0.467067	0.521644	0.208439	0.962632	0.961560	0.940376	0.629989	0.977349	
00013782	0.926533	0.743413	0.010384	0.470604	0.743206	0.631221	0.567100	0.015570	0.449034	0.211989	
00013783	0.593561	0.156004	0.593550	0.123603	0.498214	0.028491	0.873146	0.614082	0.011816	0.992806	
00013784	0.883615	0.823172	0.301631	0.841853	0.068514	0.495744	0.573015	0.158757	0.122327	0.760319	
00013785	0.424476	0.093985	0.825934	0.155352	0.390159	0.183727	0.476468	0.381189	0.756831	0.481415	
00013786	0.607257	0.979798	0.915917	0.766640	0.258840	0.614370	0.593152	0.424770	0.441491	0.632185	
00013787	0.070764	0.653221	0.267353	0.048018	0.755175	0.378411	0.937569	0.681174	0.711432	0.792593	
00013788	0.924772	0.284114	0.296017	0.763590	0.879029	0.633009	0.012636	0.386247	0.958223	0.649699	
00013789	0.642079	0.867233	0.092474	0.350508	0.868762	0.847140	0.281110	0.253976	0.255526	0.193584	
00013790	0.104500	0.030140	0.725832	0.459881	0.212494	0.751361	0.075685	0.768899	0.110860	0.454627	
00013791	0.700225	0.760938	0.717460	0.048536	0.445477	0.375480	0.669274	0.182140	0.389929	0.303968	
00013792	0.395804	0.896177	0.620868	0.293304	0.022415	0.688030	0.628025	0.998522	0.249376	0.029668	
00013793	0.084905	0.618875	0.376115	0.745346	0.776550	0.052670	0.093359	0.321244	0.233420	0.316033	
00013794	0.214479	0.720746	0.630672	0.926029	0.400713	0.805060	0.668921	0.120657	0.521283	0.943194	
00013795	0.248799	0.463850	0.517287	0.752651	0.623329	0.725169	0.108384	0.777145	0.381368	0.240393	
00013796	0.226653	0.758886	0.650206	0.145213	0.973552	0.035639	0.633218	0.962255	0.280993	0.573230	
00013797	0.703004	0.007142	0.871254	0.346983	0.379021	0.501726	0.171777	0.392393	0.533072	0.913728	
00013798	0.754153	0.193486	0.331019	0.893750	0.696842	0.928099	0.308392	0.675611	0.637648	0.205071	
00013799	0.547287	0.091452	0.557545	0.141770	0.452309	0.247995	0.339965	0.296859	0.201574	0.139964	
00013800	0.553483	0.167933	0.028614	0.851188	0.443485	0.921127	0.848667	0.229252	0.462552	0.689068	
00013801	0.630573	0.942248	0.220866	0.477535	0.243758	0.151940	0.220945	0.840676	0.105461	0.019492	
00013802	0.985457	0.849432	0.785588	0.926000	0.167735	0.229850	0.815068	0.389843	0.353843	0.688956	
00013803	0.634278	0.137283	0.290904	0.541409	0.644418	0.835896	0.570435	0.622379	0.668116	0.881776	
00013804	0.600456	0.660725	0.057183	0.528101	0.012675	0.782432	0.587732	0.815036	0.470293	0.180472	
00013805	0.909187	0.038490	0.698901	0.842076	0.010867	0.699906	0.665322	0.957021	0.187279	0.168004	
00013806	0.570837	0.148163	0.638333	0.179646	0.413518	0.847886	0.167571	0.495669	0.029658	0.705932	
00013807	0.335420	0.184764	0.647709	0.276169	0.323472	0.129640	0.456342	0.843765	0.524342	0.443871	
00013808	0.957139	0.645362	0.882603	0.156309	0.344615	0.161469	0.359864	0.544223	0.383981	0.995500	
00013809	0.439923	0.856553	0.164071	0.784109	0.244178	0.201684	0.117499	0.601901	0.552527	0.393639	
00013810	0.601543	0.853376	0.666668	0.613586	0.409853	0.532146	0.265622	0.443624	0.943235	0.842103	
00013811	0.720262	0.494038	0.383201	0.631053	0.048102	0.877485	0.746845	0.681931	0.558763	0.445779	
00013812	0.678778	0.780877	0.693228	0.731303	0.948194	0.587854	0.609121	0.672829	0.102324	0.040154	
00013813	0.212759	0.274654	0.304173	0.118358	0.037086	0.325855	0.334648	0.918900	0.223308	0.283954	
00013814	0.081623	0.967380	0.649632	0.973976	0.533980	0.685718	0.350316	0.613000	0.762050	0.468878	
00013815	0.274479	0.990529	0.359535	0.124467	0.523725	0.075487	0.475201	0.232763	0.055094	0.419552	
00013816	0.867518	0.084449	0.912868	0.901713	0.086671	0.287184	0.364521	0.143404	0.648110	0.205457	
00013817	0.559357	0.329793	0.388772	0.079207	0.231740	0.592744	0.729201	0.173156	0.168501	0.829351	
00013818	0.464628	0.268299	0.678022	0.874109	0.383486	0.173189	0.491167	0.752996	0.515645	0.815412	
00013819	0.430301	0.215923	0.752664	0.604860	0.424719	0.210985	0.058090	0.075456	0.281962	0.403147	
00013820	0.773986	0.767022	0.199394	0.847550	0.773618	0.891495	0.983418	0.073975	0.649640	0.208627	
00013821	0.653920	0.365054	0.678317	0.715178	0.852967	0.877964	0.072581	0.254969	0.387134	0.120607	
00013822	0.657729	0.154017	0.791001	0.959884	0.945747	0.185558	0.394367	0.154131	0.411061	0.457313	
00013823	0.161021	0.165022	0.726212	0.193623	0.118233	0.301752	0.740955	0.190445	0.066541	0.953564	
00013824	0.432377	0.893364	0.175196	0.075144	0.187719	0.349300	0.694836	0.647049	0.379567	0.752885	
00013825	0.505086	0.945790	0.103216	0.084132	0.109123	0.177002	0.011819	0.788235	0.528066	0.989958	
00013826	0.375332	0.517467	0.817545	0.961059	0.454469	0.179904	0.544496	0.008241	0.453375	0.014062	
00013827	0.480372	0.018373	0.980096	0.965241	0.202173	0.781447	0.399253	0.983649	0.590323	0.528480	
00013828	0.342421	0.419306	0.751684	0.932282	0.283320	0.676221	0.309118	0.007854	0.967136	0.474790	
00013829	0.777146	0.122085	0.909741	0.686907	0.340158	0.539552	0.485621	0.811520	0.093855	0.950144	
00013830	0.383944	0.951848	0.608515	0.138293	0.610376	0.621310	0.998532	0.108752	0.058202	0.636914	
00013831	0.711556	0.270180	0.459201	0.647750	0.656672	0.262261	0.955557	0.919952	0.867504	0.908925	
00013832	0.480933	0.893653	0.045914	0.407493	0.979675	0.312182	0.815996	0.029213	0.695687	0.363625	
00013833	0.729180	0.895192	0.599668	0.703503	0.423709	0.853710	0.966822	0.607310	0.846223	0.989378	
00013834	0.937559	0.775532	0.781424	0.224709	0.835363	0.059090	0.339434	0.721582	0.599782	0.606450	
00013835	0.517254	0.908821	0.818052	0.995600	0.189470	0.336363	0.883004	0.078076	0.788177	0.165982	
00013836	0.903069	0.016680	0.223082	0.101385	0.391234	0.942489	0.373193	0.724386	0.360455	0.106632	
00013837	0.218193	0.959289	0.732903	0.818112	0.562107	0.130240	0.184731	0.916474	0.897663	0.992242	
00013838	0.873219	0.075253	0.677559	0.685841	0.956839	0.756435	0.253457	0.697822	0.127503	0.262207	
00013839	0.082693	0.285133	0.972098	0.395170	0.044218	0.066598	0.580721	0.887139	0.575440	0.823823	
00013840	0.465403	0.488117	0.411600	0.891402	0.064534	0.948012	0.469048	0.602332	0.721017	0.241526	
00013841	0.021930	0.970572	0.051227	0.382263	0.908336	0.653671	0.731017	0.976875	0.718666	0.815483	
00013842	0.808281	0.568113	0.315271	0.445986	0.693968	0.103246	0.823817	0.808546	0.711105	0.616930	
00013843	0.179210	0.273970	0.314759	0.872385	0.854290	0.400268	0.792408	0.967741	0.789121	0.310432	
00013844	0.165392	0.129083	0.492737	0.885029	0.772368	0.570209	0.354919	0.440782	0.491269	0.020234	
00013845	0.181603	0.155192	0.055631	0.207788	0.958049	0.631991	0.145578	0.700025	0.367352	0.631050	
00013846	0.691437	0.268812	0.094983	0.795843	0.382651	0.269768	0.153958	0.609180	0.785731	0.980073	
00013847	0.213764	0.433889	0.239078	0.691430	0.421071	0.740094	0.361374	0.393230	0.087660	0.643392	
00013848	0.298105	0.395903	0.782436	0.620176	0.260807	0.373751	0.493924	0.132993	0.419356	0.813766	
00013849	0.768335	0.425246	0.868830	0.404717	0.497487	0.772975	0.495281	0.649266	0.999383	0.658431	
00013850	0.501150	0.614389	0.623984	0.146061	0.009572	0.742736	0.428728	0.557880	0.580611	0.633323	
00013851	0.909465	0.446805	0.332523	0.046498	0.878769	0.943976	0.086827	0.295924	0.762010	0.584911	
00013852	0.057853	0.012023	0.271248	0.245683	0.329909	0.097803	0.767167	0.049130	0.373323	0.042849	
00013853	0.436752	0.034271	0.031974	0.172979	0.194010	0.319352	0.506396	0.707802	0.551507	0.563014	
00013854	0.572255	0.398770	0.869332	0.260139	0.282096	0.000611	0.929289	0.126990	0.906677	0.075223	
00013855	0.565067	0.979450	0.247647	0.956673	0.950072	0.497930	0.552822	0.898756	0.908413	0.512441	
00013856	0.823817	0.542769	0.985422	0.608925	0.641387	0.968371	0.224137	0.055555	0.452520	0.632574	
00013857	0.126099	0.912387	0.127586	0.608559	0.279092	0.024041	0.687138	0.264020	0.048695	0.981182	
00013858	0.300117	0.324159	0.532953	0.250579	0.307230	0.499930	0.281673	0.077889	0.748698	0.136660	
00013859	0.002122	0.290517	0.378597	0.785001	0.442836	0.416243	0.863479	0.931760	0.525041	0.550839	
00013860	0.951107	0.878974	0.783772	0.011285	0.891602	0.827179	0.277893	0.007330	0.227476	0.182473	
00013861	0.766299	0.779144	0.914090	0.123473	0.325337	0.718715	0.642104	0.127142	0.799556	0.054761	
00013862	0.751304	0.394412	0.361125	0.643597	0.374542	0.041973	0.519869	0.999144	0.324029	0.775580	
00013863	0.138865	0.882326	0.911044	0.901492	0.775480	0.764568	0.715769	0.322914	0.810049	0.727014	
00013864	0.349320	0.425668	0.119122	0.385267	0.657429	0.183027	0.489238	0.021409	0.998481	0.705352	
00013865	0.151341	0.466378	0.034828	0.767316	0.006011	0.596058	0.225935	0.182991	0.871773	0.251853	
00013866	0.496721	0.424931	0.904507	0.888130	0.087571	0.599531	0.411879	0.224222	0.328357	0.501590	
00013867	0.808652	0.455210	0.930741	0.075966	0.249753	0.847318	0.278591	0.955768	0.652964	0.408171	
00013868	0.632869	0.695425	0.589996	0.352615	0.261613	0.859378	0.338364	0.131934	0.253074	0.855814	
00013869	0.688401	0.095578	0.056448	0.963996	0.112461	0.153145	0.692083	0.349740	0.928946	0.727239	
00013870	0.639570	0.733460	0.882160	0.560735	0.494784	0.735486	0.725038	0.920668	0.439992	0.348254	
00013871	0.729322	0.130018	0.849516	0.849555	0.471228	0.863618	0.590543	0.395699	0.516460	0.619262	
00013872	0.859846	0.496529	0.568740	0.851781	0.536119	0.949396	0.065517	0.877898	0.104601	0.302486	
00013873	0.626955	0.259658	0.460586	0.723876	0.934253	0.383236	0.238038	0.599994	0.699791	0.641980	
00013874	0.180591	0.591667	0.067605	0.945934	0.062091	0.093471	0.140017	0.523797	0.606629	0.348600	
00013875	0.573307	0.227618	0.383213	0.696686	0.084308	0.198965	0.803630	0.092441	0.524310	0.082080	
00013876	0.163566	0.955118	0.740402	0.067211	0.801978	0.360876	0.804318	0.956320	0.652842	0.531453	
00013877	0.906052	0.063010	0.522328	0.290057	0.509327	0.924142	0.671382	0.537690	0.989339	0.646390	
00013878	0.077343	0.183247	0.496759	0.197185	0.389793	0.439073	0.418173	0.811033	0.795481	0.371009	
00013879	0.338535	0.624242	0.830199	0.157381	0.118717	0.377116	0.360122	0.542094	0.644339	0.596586	
00013880	0.580618	0.291406	0.016776	0.296113	0.655242	0.474802	0.113624	0.699663	0.883947	0.437267	
00013881	0.475235	0.137187	0.264059	0.257478	0.260896	0.084639	0.089069	0.986274	0.215104	0.183363	
00013882	0.805320	0.188933	0.141901	0.216348	0.520447	0.477896	0.188897	0.090131	0.424580	0.357815	
00013883	0.530778	0.956617	0.032971	0.526026	0.034057	0.771286	0.918448	0.949381	0.969938	0.925863	
00013884	0.227310	0.296613	0.289314	0.320890	0.962656	0.149806	0.775126	0.048659	0.658144	0.141846	
00013885	0.709485	0.237203	0.893866	0.284681	0.932339	0.303556	0.848871	0.949645	0.597783	0.990250	
00013886	0.148633	0.660158	0.163104	0.076490	0.522753	0.984892	0.996470	0.193112	0.310863	0.194499	
00013887	0.658116	0.004296	0.988979	0.885090	0.627445	0.396157	0.748524	0.201633	0.008184	0.393580	
00013888	0.633983	0.078168	0.131302	0.137596	0.845581	0.663703	0.051783	0.338184	0.984869	0.394108	
00013889	0.229306	0.309584	0.467300	0.666252	0.875444	0.771885	0.020481	0.023182	0.218415	0.059946	
00013890	0.182228	0.223971	0.370159	0.001270	0.054172	0.613809	0.809372	0.364416	0.732485	0.250290	
00013891	0.166353	0.695289	0.657562	0.890024	0.071269	0.177952	0.685457	0.488462	0.801370	0.505848	
00013892	0.149607	0.700232	0.873565	0.498328	0.195405	0.019510	0.923519	0.176567	0.600489	0.085863	
00013893	0.202747	0.851815	0.294876	0.937377	0.541639	0.197755	0.841383	0.830928	0.148957	0.821195	
00013894	0.954959	0.559060	0.272825	0.016957	0.546293	0.549359	0.579571	0.024942	0.165167	0.461859	
00013895	0.015908	0.570332	0.080891	0.697272	0.261871	0.310482	0.768231	0.667334	0.350254	0.647979	
00013896	0.957514	0.530920	0.186346	0.778320	0.209376	0.201811	0.858208	0.727743	0.703076	0.202441	
00013897	0.025692	0.858886	0.760009	0.652488	0.736200	0.499448	0.394530	0.057534	0.003957	0.877956	
00013898	0.971111	0.446346	0.909609	0.551584	0.406097	0.609161	0.119831	0.607153	0.152692	0.831238	
00013899	0.297596	0.383381	0.644623	0.517398	0.515490	0.807782	0.444269	0.008835	0.952831	0.105415	
00013900	0.525073	0.595359	0.517449	0.404963	0.710579	0.615425	0.219580	0.651076	0.992497	0.167413	
00013901	0.862339	0.305040	0.701595	0.540615	0.991470	0.405622	0.119899	0.441432	0.361168	0.220051	
00013902	0.896405	0.101108	0.045074	0.273652	0.155955	0.471122	0.067575	0.610481	0.328971	0.977580	
00013903	0.189011	0.371939	0.890251	0.155228	0.474388	0.007307	0.498709	0.152960	0.618195	0.733824	
00013904	0.660720	0.222155	0.672620	0.882463	0.479281	0.436607	0.379638	0.145852	0.509009	0.269779	
00013905	0.941231	0.643227	0.164873	0.187970	0.423915	0.160363	0.165670	0.975867	0.568126	0.391580	
00013906	0.975707	0.776656	0.502564	0.435804	0.487341	0.469197	0.802229	0.729807	0.906711	0.608414	
00013907	0.107935	0.430034	0.531819	0.363054	0.994280	0.816439	0.001084	0.020607	0.660921	0.591046	
00013908	0.178899	0.621062	0.624003	0.881024	0.081361	0.547094	0.511401	0.322209	0.786212	0.243034	
00013909	0.746551	0.279075	0.964568	0.801243	0.013807	0.041359	0.282756	0.369825	0.271090	0.293499	
00013910	0.049469	0.478048	0.569174	0.005954	0.986539	0.279794	0.305751	0.203027	0.182261	0.817473	
00013911	0.071285	0.314742	0.577672	0.589547	0.950181	0.052741	0.651393	0.491666	0.837113	0.939602	
00013912	0.489126	0.827170	0.937488	0.406781	0.784282	0.351584	0.456928	0.150886	0.049196	0.074956	
00013913	0.849894	0.743161	0.061560	0.030944	0.074258	0.140361	0.623385	0.844434	0.130921	0.258389	
00013914	0.997041	0.144311	0.658997	0.432383	0.417590	0.359834	0.388240	0.529840	0.298057	0.044469	
00013915	0.004393	0.068265	0.099398	0.413212	0.359237	0.202149	0.278268	0.597148	0.566455	0.457771	
00013916	0.542607	0.532137	0.608669	0.885450	0.986697	0.291261	0.146684	0.313581	0.444286	0.302555	
00013917	0.861348	0.743955	0.804352	0.226750	0.939045	0.749698	0.516888	0.342638	0.926064	0.390001	
00013918	0.909139	0.835734	0.032315	0.974680	0.015435	0.789986	0.518836	0.459078	0.999228	0.300981	
00013919	0.845351	0.720663	0.521933	0.509849	0.473261	0.994150	0.550415	0.066169	0.601438	0.023628	
00013920	0.878873	0.887623	0.297648	0.821521	0.898162	0.876899	0.468482	0.294783	0.811042	0.099422	
00013921	0.746182	0.162853	0.660648	0.203635	0.143665	0.206708	0.641205	0.689273	0.815141	0.576608	
00013922	0.117489	0.201240	0.597717	0.191931	0.245725	0.210289	0.383073	0.146156	0.061674	0.408043	
00013923	0.509022	0.881962	0.061549	0.889821	0.131466	0.942626	0.205573	0.978600	0.206109	0.230857	
00013924	0.168832	0.461959	0.891164	0.732504	0.703080	0.666904	0.038065	0.990193	0.349285	0.378464	
00013925	0.831112	0.187050	0.953334	0.752261	0.330047	0.089812	0.898961	0.146376	0.210897	0.639612	
00013926	0.928011	0.724882	0.180876	0.403901	0.103476	0.489026	0.050882	0.421966	0.213661	0.157474	
00013927	0.169484	0.883553	0.073545	0.721783	0.221317	0.154458	0.292024	0.691343	0.329206	0.218576	
00013928	0.883737	0.798011	0.988032	0.416836	0.850168	0.875528	0.062427	0.602278	0.274677	0.295589	
00013929	0.387863	0.842972	0.427906	0.986591	0.788117	0.884823	0.094594	0.905658	0.732548	0.682899	
00013930	0.382569	0.538046	0.758982	0.539053	0.185671	0.659268	0.958296	0.164265	0.707399	0.815175	
00013931	0.271453	0.209589	0.923166	0.423707	0.394845	0.027001	0.530108	0.345835	0.286849	0.296433	
00013932	0.867883	0.530445	0.872116	0.070978	0.259631	0.958046	0.855348	0.474934	0.006444	0.161135	
00013933	0.741502	0.843302	0.963365	0.845702	0.598768	0.645956	0.617308	0.348738	0.307565	0.827293	
00013934	0.447873	0.215340	0.296760	0.657471	0.667819	0.090006	0.765579	0.577056	0.340067	0.470614	
00013935	0.709639	0.716726	0.710039	0.367304	0.076440	0.282000	0.091338	0.560850	0.443932	0.762820	
00013936	0.944331	0.862668	0.901098	0.699711	0.392682	0.766953	0.407299	0.961406	0.199023	0.884011	
00013937	0.174118	0.471264	0.874201	0.273577	0.231562	0.195903	0.975951	0.484255	0.369420	0.597528	
00013938	0.244596	0.460504	0.828601	0.144950	0.946170	0.024929	0.028998	0.474723	0.747317	0.802871	
00013939	0.640929	0.942528	0.035209	0.304750	0.359416	0.131739	0.127988	0.558883	0.319016	0.832519	
00013940	0.808613	0.628343	0.906136	0.111916	0.290725	0.349007	0.031687	0.699392	0.978274	0.803971	
00013941	0.853371	0.806387	0.627933	0.983206	0.095944	0.689533	0.224803	0.900073	0.959753	0.675883	
00013942	0.398118	0.401540	0.572596	0.810816	0.644943	0.095606	0.136506	0.282247	0.847586	0.545138	
00013943	0.115494	0.321394	0.738187	0.467765	0.496118	0.499220	0.760819	0.702969	0.588833	0.479670	
00013944	0.080281	0.378806	0.508222	0.380410	0.266438	0.131974	0.047129	0.622674	0.109343	0.312756	
00013945	0.360468	0.718969	0.864827	0.692456	0.732869	0.626848	0.210232	0.286727	0.193363	0.485207	
00013946	0.828906	0.193064	0.140238	0.104777	0.949299	0.543860	0.974909	0.908545	0.494243	0.434562	
00013947	0.214610	0.489987	0.657136	0.028393	0.965719	0.603795	0.268854	0.784926	0.089071	0.565635	
00013948	0.791040	0.120771	0.592994	0.199129	0.828454	0.804541	0.386002	0.936511	0.929820	0.258298	
00013949	0.654688	0.139920	0.513367	0.263503	0.189881	0.522395	0.060567	0.891749	0.867834	0.108889	
00013950	0.026146	0.947195	0.244620	0.987383	0.784472	0.101047	0.205894	0.335918	0.689341	0.963745	
